SD1	SD2	SD3	SD4	SD5	SD6	SD7	SD8	SD9	SD10	SD11	SD12	SD13	SD14	SD15	SD16	SD17	SD18	SD19	SD20	SD21	SD22	SD23	SD24	SD25	SD26	SD27	SD28	SD29	SD30	SD31	SD32	SD33	SD34	SD35	SD36	SD37	SD38	SD39	SD40	SD41	SD42	SD43	PO44	PO45	PO46	PO47	PO48	PO49	PO50	PO51	PO52	PO53	PO54	PO55	PO56	PO57	PO58	PO59	PO60	PO61	PO62	PO63	PO64	PO65	PO66	PO67	PO68	PO69	PO70	PO71	PO72	PO73	PO74	PO75	PO76	PO77	PO78	PO79	PO80	PO81	PO82	PO83	PO84	PO85	CLASS	STATUS
9	1	3	3	3	1	4	1	4	6	1	2	2	3	4	3	5	2	3	0	0	3	0	4	3	2	4	0	2	4	5	6	1	2	6	3	4	3	0	3	0	4	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Test
22	1	3	3	5	1	2	0	6	6	0	3	3	4	3	1	2	7	0	0	0	3	2	4	1	2	1	4	2	9	0	7	0	2	6	3	5	2	2	1	0	3	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Test
13	1	3	3	3	0	3	0	6	7	0	2	2	2	6	2	5	3	1	0	0	6	0	2	1	2	4	3	0	6	3	5	1	3	8	1	2	6	2	0	0	3	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Yes	Test
1	1	3	3	1	1	6	0	3	9	0	0	0	4	5	8	1	0	9	0	0	0	0	0	9	0	0	0	0	0	9	7	2	0	2	7	0	1	3	5	0	7	8	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
11	1	3	3	3	1	4	2	3	5	2	3	2	4	4	2	6	3	2	1	1	3	2	2	1	1	4	3	1	1	8	6	2	2	6	3	1	4	3	2	0	5	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Test
33	1	3	3	8	1	4	2	3	7	1	2	2	3	4	1	3	5	1	1	1	2	3	3	2	2	2	4	1	4	5	6	2	2	7	2	1	4	4	1	0	4	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
25	1	2	4	6	2	7	1	1	5	0	4	3	2	4	3	2	4	4	3	0	3	1	1	3	2	3	1	3	6	3	3	4	3	3	6	5	2	0	0	3	5	1	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
33	1	2	4	8	0	5	2	2	6	1	2	1	4	5	4	1	5	2	0	0	3	3	2	3	1	5	2	0	3	6	7	0	2	8	1	2	5	2	0	0	3	3	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Yes	Test
33	1	4	2	8	0	5	1	3	7	0	2	0	0	9	1	3	5	3	0	0	2	3	3	3	0	2	4	1	2	7	6	3	0	6	3	4	4	2	0	0	3	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Test
9	1	3	3	3	1	4	2	3	5	2	3	2	5	4	2	5	3	2	1	1	4	3	2	2	2	3	2	1	1	8	6	2	2	6	3	1	4	4	1	0	4	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	No	Test
13	1	3	3	3	1	4	2	3	7	1	2	1	3	6	1	7	1	3	0	0	6	1	1	2	2	5	2	0	7	2	7	2	1	6	3	1	5	4	1	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
24	1	2	3	5	0	2	2	5	5	2	3	4	4	2	3	5	2	2	1	2	6	1	1	3	4	1	2	0	8	1	4	2	4	8	1	2	5	1	3	0	4	2	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
3	2	3	3	1	0	6	1	2	6	0	3	1	4	4	3	2	5	1	0	1	4	2	4	1	3	2	4	1	3	6	7	0	2	7	2	0	4	5	0	0	4	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
9	1	2	3	3	1	4	0	5	7	0	2	2	5	3	1	6	2	2	0	0	6	0	2	1	1	6	2	0	8	1	5	1	4	6	3	1	1	8	0	0	5	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Test
10	1	3	3	3	0	9	0	0	7	0	2	2	3	5	5	2	3	3	0	0	3	2	1	2	3	3	2	0	0	9	9	0	0	3	6	2	0	4	4	0	7	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	Yes	Test
33	1	2	4	8	0	7	0	2	4	2	3	3	2	4	0	0	9	3	0	0	0	0	6	2	0	0	3	4	5	5	5	2	3	9	0	3	2	4	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Test
9	1	3	3	3	1	7	0	1	6	0	3	2	4	4	4	4	2	3	0	0	5	1	1	3	2	3	2	0	0	9	6	3	2	5	4	1	4	4	1	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	No	Test
33	1	3	3	8	1	4	2	3	7	1	1	1	4	4	1	2	7	2	1	1	1	4	2	2	1	2	5	1	2	7	4	4	2	7	2	3	3	3	0	1	4	3	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
32	1	3	3	7	1	5	1	3	6	1	2	0	0	9	0	0	9	2	1	1	2	3	2	0	0	5	4	0	9	0	6	1	3	7	2	4	5	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Test
35	1	3	3	8	0	3	0	6	3	4	2	1	5	4	1	4	5	2	0	0	3	4	0	2	3	1	4	0	0	9	9	0	0	2	7	0	2	7	1	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	No	Test
11	1	2	3	3	1	5	1	3	5	1	4	3	3	4	2	2	6	1	1	1	2	4	2	1	1	2	5	1	4	5	6	1	2	7	2	3	5	2	0	0	3	6	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
39	1	2	4	9	0	4	1	4	6	2	1	1	5	3	0	3	6	1	0	0	4	3	2	1	1	2	6	0	6	3	6	0	3	5	4	2	2	5	0	0	4	5	2	0	0	6	0	0	0	0	3	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
3	1	2	3	1	0	6	1	3	5	0	4	3	3	4	1	3	5	1	0	1	6	1	3	1	2	2	3	3	2	7	7	0	2	7	2	0	5	4	0	0	4	6	0	0	4	6	0	0	0	0	4	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
11	1	3	3	3	1	4	2	3	5	2	3	2	4	4	2	6	3	2	1	1	3	2	2	1	1	4	3	1	1	8	6	2	2	6	3	1	4	3	2	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
41	1	5	3	10	0	0	5	5	9	0	0	0	0	9	0	9	0	5	0	5	0	0	0	9	0	0	0	0	0	9	7	2	0	7	2	4	2	3	0	0	3	4	2	0	0	6	0	0	0	0	6	4	0	0	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	No	Test
33	1	4	3	8	0	9	0	0	5	0	4	0	0	9	0	0	9	0	0	2	0	3	5	0	3	0	6	0	9	0	3	2	4	7	2	9	0	0	0	0	1	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Test
8	1	3	3	2	1	5	1	4	6	1	3	1	3	5	3	3	3	3	0	0	5	1	2	3	2	3	3	0	1	8	8	1	0	6	3	1	3	5	1	0	5	7	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
31	1	2	3	7	1	3	1	5	4	2	4	4	2	3	1	3	6	1	0	1	3	3	3	1	1	3	3	3	7	2	6	0	3	8	1	5	4	1	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
2	1	3	3	1	2	4	2	2	9	0	0	0	4	5	5	4	1	5	4	0	1	0	1	8	1	0	1	0	0	9	3	6	0	1	8	1	3	4	2	2	6	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	No	Test
8	1	2	4	2	1	3	1	4	7	1	1	3	5	1	4	5	0	2	0	0	6	0	2	2	5	2	2	0	0	9	7	1	2	3	6	3	5	2	0	0	3	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Yes	Test
33	1	3	2	8	0	5	1	3	7	0	2	1	2	6	1	2	7	1	0	1	2	5	2	1	1	2	6	1	1	8	8	0	1	8	1	0	4	5	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
38	1	3	2	9	0	5	0	4	5	1	3	3	2	5	1	4	4	2	1	0	3	3	2	1	2	2	4	1	7	2	5	1	4	7	2	3	5	2	0	0	3	4	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
8	1	3	3	2	1	5	1	3	7	1	2	0	2	7	5	3	2	3	1	0	4	2	1	4	3	2	2	1	1	8	7	0	2	5	4	1	2	4	3	1	6	7	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Test
36	1	2	4	8	0	3	4	2	6	0	3	3	3	4	0	5	4	2	0	0	2	1	6	0	1	4	2	3	2	7	6	0	3	7	2	1	3	5	0	0	5	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	No	Test
19	1	2	4	4	2	2	1	5	4	0	5	5	3	2	0	1	8	0	0	0	0	5	4	0	0	0	7	2	7	2	4	0	5	7	2	6	2	1	0	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
33	1	3	3	8	1	6	2	2	7	1	2	0	3	6	0	0	9	2	0	0	3	3	2	0	0	0	9	0	3	6	7	1	2	7	2	0	4	0	5	0	6	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Test
39	1	3	3	9	2	4	1	3	8	0	1	1	5	4	1	4	4	1	0	0	6	1	3	0	3	2	4	0	5	4	5	2	3	6	3	2	4	3	1	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Yes	Test
37	1	2	4	8	0	5	1	4	6	1	3	2	4	3	1	3	6	2	0	1	4	3	2	1	2	2	4	2	4	5	4	0	5	7	2	5	2	2	1	1	3	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
24	1	2	5	5	1	5	1	3	4	1	5	5	3	2	1	2	7	1	0	1	3	3	4	1	1	2	4	3	8	1	3	1	5	8	1	5	3	1	0	0	2	2	2	0	0	5	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	No	Test
30	1	2	4	7	0	3	3	4	5	0	4	4	3	3	0	0	9	0	0	0	3	0	6	0	0	0	5	4	9	0	6	0	3	9	0	2	5	3	0	0	3	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Test
33	1	3	3	8	0	5	0	4	7	2	0	0	3	6	0	4	5	2	0	2	0	4	3	2	0	2	5	0	4	5	7	2	0	5	4	2	2	3	3	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Test
3	1	2	4	1	1	6	1	2	5	1	3	2	4	3	1	4	4	2	1	0	4	1	3	2	2	3	4	1	3	6	6	1	3	7	2	3	4	3	1	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Test
1	1	3	3	1	2	5	0	3	9	0	0	1	3	5	7	2	0	9	0	0	0	0	0	6	2	1	0	0	0	9	7	2	0	2	7	1	2	3	4	1	7	8	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Test
6	1	3	3	2	1	4	2	4	9	0	0	0	4	5	5	3	2	5	0	0	2	2	1	5	2	2	2	0	0	9	7	2	0	2	7	0	2	3	3	2	7	8	2	0	0	6	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	No	Test
11	1	2	3	3	1	5	1	3	5	1	4	3	3	4	2	2	6	1	1	1	2	4	2	1	1	2	5	1	4	5	6	1	2	7	2	3	5	2	0	0	3	6	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
35	1	4	4	8	1	4	1	4	6	0	3	2	2	5	0	0	9	2	1	1	3	3	2	0	4	5	0	0	3	6	6	1	2	6	3	0	9	0	0	0	4	5	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Test
37	1	2	4	8	1	4	2	3	5	2	3	2	5	3	2	3	5	2	1	2	2	3	2	1	1	4	3	1	1	8	6	2	2	6	3	2	6	2	1	0	3	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Test
9	1	3	2	3	0	4	1	5	6	1	2	2	2	6	1	3	6	0	0	0	3	3	4	0	2	1	5	2	8	1	6	2	2	9	0	6	2	1	0	0	2	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Test
24	2	2	2	5	0	3	1	6	4	1	5	3	0	6	0	0	9	0	0	0	0	4	5	0	0	0	4	5	9	0	5	1	3	8	1	5	4	0	0	0	2	2	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
9	1	2	3	3	0	4	1	5	4	3	3	2	3	4	1	4	5	1	0	0	2	3	4	1	1	3	4	1	8	1	6	1	2	8	1	3	4	2	0	0	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
23	2	2	2	5	0	5	2	2	4	2	4	4	4	2	2	4	3	3	1	0	2	1	4	5	2	1	2	2	7	2	6	1	3	8	1	4	3	3	0	0	3	3	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
23	1	2	2	5	2	2	4	2	2	5	2	2	5	2	0	4	5	0	0	0	4	0	5	0	2	3	5	0	9	0	5	2	2	9	0	0	6	3	0	0	4	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
11	2	2	5	3	2	4	4	0	5	0	4	4	2	3	2	3	4	4	0	0	2	0	4	4	2	0	0	4	0	9	4	2	4	5	4	3	5	1	1	0	3	6	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Yes	Test
1	1	3	3	1	0	7	0	2	7	2	0	0	4	5	5	4	0	5	0	2	2	0	1	7	2	0	0	0	0	9	5	4	0	0	9	0	2	6	2	0	6	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Yes	Test
39	2	5	3	9	0	6	0	3	9	0	0	0	3	6	0	4	5	0	0	0	3	6	0	0	2	3	5	0	3	6	9	0	0	9	0	6	0	3	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	No	Test
27	1	2	4	6	2	4	2	3	6	0	3	3	2	4	2	4	3	2	2	1	4	2	1	2	2	4	2	0	3	6	6	1	3	5	4	1	5	3	1	0	4	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Test
1	1	2	4	1	1	6	1	3	5	0	4	0	5	4	0	4	5	5	0	0	4	0	0	0	3	6	0	0	4	5	5	2	4	4	5	2	3	3	2	1	5	8	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Test
3	1	2	3	1	1	5	1	3	6	1	2	0	5	4	4	0	5	2	1	1	2	3	2	3	0	6	0	0	0	9	6	1	3	7	2	3	4	2	1	0	3	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	No	Test
24	1	3	3	5	1	1	1	7	5	2	2	2	3	5	1	1	8	0	0	0	3	2	4	0	1	1	7	2	8	1	6	1	3	8	1	5	3	1	1	0	2	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	No	Test
5	1	2	3	1	0	5	1	4	5	1	4	3	2	5	2	3	4	3	1	0	1	4	2	3	1	2	4	1	3	6	6	1	3	6	3	3	5	1	2	0	4	3	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
33	1	3	4	8	0	7	0	2	6	0	3	2	2	5	0	5	5	3	0	5	1	0	1	3	1	5	1	0	0	9	3	3	3	2	7	2	5	3	0	0	3	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	No	Test
24	1	2	3	5	0	4	2	3	5	1	3	2	4	3	0	3	6	1	0	1	2	2	5	1	1	2	5	3	8	1	6	1	3	6	3	4	4	1	0	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
9	1	3	3	3	1	4	1	5	7	1	1	0	5	4	0	8	1	1	1	0	4	2	3	0	0	5	4	1	0	9	6	2	2	8	1	0	8	0	1	0	3	4	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
34	1	3	2	8	0	7	0	2	7	2	0	0	4	5	0	2	7	0	2	0	2	4	2	0	0	4	5	0	2	7	5	4	0	9	0	0	5	4	0	0	4	6	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
32	1	2	3	7	0	2	2	5	5	2	3	2	4	4	0	3	6	0	0	0	2	5	3	0	1	1	8	1	9	0	7	0	2	7	2	5	4	1	0	0	3	1	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
6	1	3	3	2	2	4	1	3	6	1	2	2	3	4	3	4	3	3	1	0	4	1	2	3	2	3	2	1	3	6	6	2	2	6	3	2	3	4	2	1	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Test
4	1	2	3	1	0	5	2	2	4	2	4	4	4	3	1	3	5	2	1	0	3	2	3	2	2	1	3	2	6	3	6	1	3	8	1	4	3	3	0	0	3	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Test
36	1	3	3	8	1	5	1	3	6	1	2	2	4	4	2	2	6	2	1	1	2	3	2	2	1	2	4	2	6	3	6	1	3	7	2	3	4	2	1	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
34	1	4	2	8	0	2	4	4	8	0	1	1	3	6	0	6	3	3	2	0	2	3	1	3	3	0	3	1	9	0	5	2	3	7	2	1	5	3	0	0	4	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
3	1	3	4	1	0	9	0	0	9	0	0	0	6	3	0	6	3	4	0	0	4	0	3	3	0	4	3	0	4	6	9	0	0	6	4	3	4	4	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Test
25	1	2	5	6	0	5	0	4	2	2	5	3	6	0	1	4	5	4	0	0	2	2	2	1	2	4	2	2	9	0	5	0	4	9	0	6	2	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	No	Test
34	1	3	2	8	0	7	1	2	8	1	0	0	4	5	0	4	5	0	0	0	5	1	4	0	1	5	4	0	4	5	8	1	0	9	0	2	5	2	2	0	4	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
16	1	2	2	4	3	2	0	5	1	2	6	6	3	1	5	4	1	2	2	0	4	0	2	1	1	6	2	1	8	1	2	0	7	3	6	7	2	0	1	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
10	1	4	2	3	0	3	4	2	9	0	0	0	1	8	1	7	1	2	0	0	4	0	4	2	3	5	1	0	0	9	5	4	0	2	7	0	1	4	4	1	6	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Test
33	1	2	3	8	0	7	2	0	9	0	0	3	4	3	3	4	3	1	0	0	1	4	4	1	1	5	2	2	2	7	7	0	2	7	2	1	3	4	3	0	7	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Test
25	1	4	2	6	0	6	1	2	7	1	2	0	0	9	0	5	4	0	0	0	0	4	5	0	0	5	4	0	9	0	5	2	3	6	3	9	0	0	0	0	2	1	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	Test
10	1	5	3	3	0	5	0	4	9	0	0	0	0	8	5	4	0	7	0	0	2	0	0	7	0	2	0	0	0	9	9	0	0	4	5	0	0	9	0	0	5	8	2	0	0	6	0	5	0	0	0	0	0	6	0	0	0	4	0	0	0	0	2	1	0	0	1	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	No	Test
