	PO59	PO47	SD1	PO82	PO78	PO81	SD22	PO44	SD37	SD43	PO57	PO61	SD18	SD35	PO65	SD32	PO76	SD7	SD30	SD23	SD15	SD26	SD38	SD28	SD24	SD9	SD27	PO60	PO79	PO80	SD39	CLASS
7276	6	0	8	0	0	0	0	0	0	7	0	0	4	6	0	6	0	5	0	5	4	4	5	0	2	3	3	0	0	2	3	0
7277	0	0	34	0	0	0	5	0	1	6	0	0	4	7	0	7	0	5	1	1	6	2	4	4	2	4	3	0	0	0	4	0
7278	0	6	13	0	0	0	4	0	1	6	0	0	2	6	0	7	0	4	6	2	5	2	3	2	2	4	3	0	0	0	5	0
7279	0	0	33	0	0	0	0	0	8	3	0	0	8	7	0	3	0	9	0	3	1	4	1	5	5	0	0	0	0	0	0	0
7280	2	0	23	0	0	0	2	2	4	3	0	0	4	7	1	6	0	4	7	2	1	1	3	5	4	4	2	0	0	1	2	0
7281	3	0	3	0	0	0	3	1	3	6	0	0	5	8	1	6	0	6	4	2	5	2	5	5	1	2	0	0	0	1	1	0
7282	3	0	30	0	0	0	2	0	3	2	0	0	5	5	0	7	0	4	7	2	1	1	2	4	2	3	1	0	0	1	4	0
7283	5	6	39	0	0	0	2	2	8	5	0	0	7	8	1	5	0	6	6	3	5	1	1	6	5	3	2	0	0	2	1	0
7284	3	0	9	0	0	0	4	2	2	4	0	0	5	7	1	3	0	4	9	2	3	2	7	3	3	2	3	0	0	1	0	0
7285	0	0	24	0	0	0	3	0	3	2	0	0	7	8	0	5	0	2	8	4	6	1	5	6	3	6	1	0	0	0	1	0
7286	5	6	33	0	0	0	2	0	0	3	0	0	6	3	0	6	0	9	0	5	7	2	5	5	0	0	2	0	0	1	4	0
7287	4	5	10	0	0	0	2	2	0	8	0	0	2	0	1	5	0	4	0	0	4	4	3	2	0	4	0	0	0	1	6	0
7288	3	6	39	0	0	0	0	0	0	5	0	0	6	5	0	9	0	5	5	6	6	0	9	9	3	3	0	0	0	1	0	1
7289	4	6	8	0	0	0	6	2	0	7	0	0	0	7	1	6	0	4	0	3	3	6	0	3	0	4	0	0	0	1	9	1
7290	0	6	34	0	0	0	6	0	1	6	0	0	4	6	0	8	0	5	1	1	7	1	2	3	1	4	2	0	0	0	5	0
7291	0	0	22	0	0	0	3	0	2	2	0	0	5	8	0	6	0	3	7	1	3	1	5	3	4	5	3	0	0	0	3	0
7292	0	6	3	0	0	0	3	2	3	6	0	0	3	4	1	6	0	4	3	1	2	3	3	1	2	3	0	0	0	0	3	0
7293	4	0	37	0	0	0	7	2	4	4	0	0	4	9	1	7	0	4	7	0	2	5	5	4	2	4	0	0	0	1	0	0
7294	0	6	8	0	0	0	4	0	3	7	0	0	3	5	0	5	0	4	4	1	4	2	2	3	2	5	2	0	0	0	4	0
7295	6	0	3	0	0	0	3	0	2	6	0	0	3	4	0	6	0	4	4	2	5	2	2	3	2	4	2	0	0	1	4	0
7296	4	0	13	0	0	0	7	0	2	6	0	0	5	6	0	9	0	7	0	2	8	3	4	5	1	2	2	0	0	1	4	0
7297	0	5	9	0	0	0	3	0	6	4	0	0	6	9	0	6	0	4	8	3	6	2	2	5	4	5	1	0	0	0	1	0
7298	0	0	9	0	0	0	4	0	3	4	0	0	1	6	0	9	0	4	8	1	5	2	3	4	2	4	2	0	0	0	3	0
7299	4	0	6	0	0	0	4	0	2	8	0	0	3	6	0	6	0	4	3	1	4	2	3	2	2	3	3	0	0	1	4	0
7300	0	5	38	0	0	0	3	2	2	4	0	0	7	7	1	6	0	4	5	4	6	1	4	6	2	5	1	0	0	0	3	0
7301	0	6	38	0	0	0	3	0	3	4	0	0	5	7	0	6	0	4	5	2	3	2	4	5	4	4	2	0	0	0	3	0
7302	3	5	9	0	0	0	4	2	5	4	0	0	4	5	1	5	0	3	9	3	6	1	4	5	3	6	4	0	0	1	1	0
7303	0	0	33	0	0	0	4	0	0	3	0	0	6	7	0	7	0	6	2	2	5	2	4	5	4	2	2	0	0	0	5	0
7304	1	0	2	0	0	0	0	0	0	6	0	0	0	5	0	6	0	4	4	0	4	0	0	0	0	4	0	0	0	1	9	0
7305	0	0	34	0	0	0	0	0	4	6	0	0	5	9	0	5	0	2	9	9	7	0	5	9	0	5	0	0	0	0	0	0
7306	0	0	8	0	0	0	4	0	1	7	0	0	3	5	0	7	0	4	2	2	6	2	3	3	1	3	3	0	0	0	5	0
7307	2	6	30	0	0	0	3	2	3	2	0	0	8	7	1	6	0	5	8	0	5	1	6	5	6	3	1	0	0	1	0	0
7308	2	0	23	0	0	0	3	2	2	3	0	0	4	8	1	6	0	2	7	2	1	2	5	5	4	5	1	0	0	1	2	0
7309	0	0	1	0	0	0	2	0	0	8	0	0	0	2	0	6	0	7	0	0	2	0	0	0	0	2	3	0	0	0	5	0
7310	0	0	11	0	0	0	2	0	0	6	0	0	5	5	0	6	0	8	3	2	5	1	0	3	1	1	4	0	0	0	7	0
7311	3	0	36	0	0	0	1	0	2	3	0	0	6	5	0	7	0	4	2	4	3	1	4	4	2	4	2	0	0	1	3	0
7312	0	0	10	0	0	0	3	0	0	8	0	0	3	5	0	8	0	5	1	2	6	2	5	3	0	3	3	0	0	0	4	0
7313	0	6	3	0	0	0	2	0	0	6	0	0	3	7	0	7	0	5	4	0	3	0	4	2	3	4	2	0	0	0	5	0
7314	3	0	35	0	0	0	4	2	2	5	0	0	5	8	1	4	0	7	7	3	7	2	4	3	3	2	2	0	0	1	4	0
7315	4	5	3	0	0	0	3	2	3	6	0	0	3	4	1	6	0	4	3	1	2	3	3	1	2	3	0	0	0	1	3	0
7316	0	0	33	0	0	0	0	0	6	3	0	0	6	7	0	3	0	9	0	3	3	3	3	6	5	0	0	0	0	0	0	0
7317	1	5	19	0	0	0	2	2	5	3	0	0	3	5	1	4	0	2	6	1	2	1	3	3	2	4	4	0	0	1	1	0
7318	6	0	33	0	0	0	2	0	5	3	0	0	6	6	0	6	0	8	0	5	5	0	4	5	0	1	4	0	0	1	0	0
7319	4	0	2	0	0	0	4	0	3	6	0	0	1	5	0	5	0	5	2	1	4	3	1	1	1	3	1	0	0	1	4	0
7320	3	6	1	0	1	0	2	2	0	8	3	0	0	0	1	5	0	7	0	0	5	2	2	0	1	2	0	0	0	1	6	1
7321	4	0	33	0	0	0	1	0	2	3	0	0	5	2	0	3	0	7	0	0	5	1	5	1	1	2	5	0	0	1	3	0
7322	3	6	13	0	0	0	0	0	0	6	0	0	2	4	0	9	0	6	0	2	4	0	5	2	0	3	0	0	0	1	4	0
7323	0	6	4	0	0	0	4	2	1	6	0	0	3	5	1	6	0	4	3	2	4	2	5	2	1	3	4	0	0	0	3	0
7324	0	0	39	0	0	0	0	0	5	5	0	0	7	4	0	7	0	3	9	9	2	0	2	5	0	3	0	0	0	0	2	0
7325	6	0	33	0	0	0	1	0	3	3	0	0	6	3	0	4	0	7	4	0	2	0	6	4	4	0	2	0	0	6	0	0
7326	0	0	6	0	0	0	3	0	2	8	0	0	2	4	0	7	0	5	1	1	7	1	2	2	1	3	2	0	0	0	4	0
7327	5	6	8	0	0	0	4	2	0	7	0	0	1	2	1	7	0	4	0	2	5	3	1	2	2	4	3	0	0	2	6	0
7328	0	6	9	0	0	0	2	2	4	4	0	0	4	6	1	6	0	1	7	3	4	2	3	4	3	4	3	0	0	0	3	0
7329	0	6	31	0	0	0	7	0	2	1	0	0	2	7	0	7	0	5	5	0	3	2	4	3	1	2	4	0	0	0	2	0
7330	4	6	13	0	0	0	2	2	0	6	0	0	2	2	1	7	0	0	0	2	3	2	3	2	1	5	0	0	0	1	3	1
7331	0	6	16	0	0	0	2	0	7	1	0	0	3	4	0	3	0	2	7	4	2	1	1	4	4	7	2	0	0	0	1	0
7332	6	6	40	0	0	0	1	0	3	3	0	0	7	2	0	3	0	6	0	0	3	1	6	2	1	3	6	0	0	1	1	0
7333	2	6	23	0	0	0	3	2	2	3	0	0	4	8	1	6	0	4	8	2	1	2	6	5	3	4	2	0	0	1	2	0
7334	4	5	13	0	0	0	9	2	0	6	0	0	4	4	1	9	0	9	5	0	4	5	9	4	0	0	0	0	0	1	0	0
7335	4	6	41	0	0	0	2	2	3	4	0	0	4	8	1	7	0	5	5	2	5	2	2	4	2	4	1	0	0	1	4	0
7336	1	0	30	0	0	0	4	2	2	2	0	0	5	5	1	5	0	6	2	2	4	2	4	4	2	2	3	0	0	1	3	0
7337	0	0	10	0	0	0	5	0	2	8	0	0	5	4	0	8	0	3	1	3	4	1	4	7	1	4	1	0	0	0	2	0
7338	5	6	41	0	0	0	2	0	2	4	0	0	7	7	0	6	0	5	4	2	4	2	5	4	3	3	3	0	0	1	1	0
7339	0	6	3	0	0	0	5	2	1	6	0	0	3	7	1	7	0	7	1	0	3	1	6	2	2	0	5	0	0	0	1	0
7340	0	6	6	0	0	0	2	0	0	8	0	0	1	3	0	8	0	6	0	2	8	2	3	2	1	3	2	0	0	0	5	0
7341	1	6	24	0	0	0	4	0	3	2	0	0	5	9	0	4	0	3	7	2	1	3	5	4	3	5	2	0	0	1	2	0
7342	2	0	9	0	0	0	4	0	2	4	0	0	2	5	0	9	0	4	2	2	6	3	3	2	1	3	3	0	0	1	5	0
7343	0	5	2	0	0	0	0	0	0	6	0	0	0	5	0	6	0	4	4	0	4	0	0	0	0	4	0	0	0	0	9	0
7344	2	6	36	0	0	0	3	2	2	3	0	0	5	7	1	6	0	4	9	2	1	1	4	7	4	3	1	0	0	1	3	0
7345	0	6	36	0	0	0	3	2	3	3	0	0	5	6	1	6	0	5	5	3	3	1	3	5	2	3	2	0	0	0	2	0
7346	3	6	7	0	0	0	2	0	2	6	0	0	5	6	0	6	0	5	2	4	2	2	4	3	1	3	1	0	0	1	4	0
7347	0	6	40	0	0	0	1	0	0	3	0	0	4	1	0	4	0	8	0	0	5	3	5	2	2	1	3	0	0	0	3	0
7348	6	6	33	0	0	0	2	0	2	3	0	0	6	6	0	4	0	7	0	5	4	1	5	5	2	2	2	0	0	2	3	0
7349	4	6	33	0	0	0	3	2	2	3	0	0	5	6	1	6	0	5	3	2	6	3	4	4	3	3	2	0	0	1	3	0
7350	0	6	34	0	0	0	2	0	0	6	0	0	7	9	0	5	0	7	2	4	5	0	5	5	2	2	4	0	0	0	4	0
7351	0	6	40	0	0	0	1	0	3	3	0	0	7	2	0	3	0	6	0	0	3	1	6	2	1	3	6	0	0	0	1	0
7352	0	0	33	0	0	0	2	0	0	3	0	0	6	5	0	6	0	7	0	3	5	1	7	5	4	0	3	0	0	0	2	0
7353	0	0	33	0	0	0	0	0	9	3	0	0	9	6	0	6	0	5	6	5	3	0	0	7	4	4	0	0	0	0	0	0
7354	3	5	3	0	0	0	2	0	2	6	0	0	1	3	0	7	0	4	6	0	2	0	4	2	1	5	2	0	0	1	4	0
7355	0	0	39	0	0	0	4	0	2	5	0	0	6	5	0	6	0	4	6	3	3	1	2	6	2	4	2	0	0	0	5	0
7356	3	6	36	0	0	0	4	0	4	3	0	0	2	5	0	5	0	6	9	1	2	3	3	3	3	2	3	0	0	1	3	1
7357	0	7	41	0	0	0	3	0	6	4	0	0	7	4	0	6	0	4	3	2	2	0	2	6	2	5	3	0	0	0	0	0
7358	0	6	35	0	0	0	4	0	4	5	0	0	5	8	0	6	0	4	1	4	6	0	1	7	1	5	2	0	0	0	0	0
7359	4	6	39	0	0	0	3	2	2	5	0	0	4	6	1	6	0	4	1	2	6	1	4	2	2	3	5	0	0	1	3	0
7360	0	0	39	0	0	0	3	1	1	5	0	0	5	7	1	6	0	6	4	2	4	1	4	5	2	2	1	0	0	0	4	0
7361	2	0	3	0	0	0	2	0	2	6	0	0	3	5	0	7	0	5	3	1	1	2	3	1	1	2	4	0	0	1	4	0
7362	3	5	32	0	0	0	2	2	5	1	0	0	5	8	1	5	0	5	5	3	3	2	3	5	4	3	2	0	0	1	2	0
7363	2	0	8	0	0	0	4	0	1	7	0	0	2	5	0	7	0	5	1	3	7	3	3	3	1	3	2	0	0	1	4	0
7364	0	0	6	0	0	0	6	0	2	8	0	0	2	4	0	9	0	3	0	0	5	2	3	1	2	3	5	0	0	0	5	0
7365	0	0	13	0	0	0	4	0	1	6	0	0	2	5	0	7	0	5	1	2	6	2	2	2	1	3	3	0	0	0	5	0
7366	3	0	37	0	0	0	6	2	7	4	0	0	5	8	1	6	0	3	6	1	5	3	1	5	3	3	2	0	0	1	1	0
7367	4	6	39	0	0	0	4	2	2	5	0	0	6	5	1	6	0	4	6	3	3	1	2	6	2	4	2	0	0	1	5	0
7368	0	0	41	0	0	0	1	0	2	4	0	0	7	8	0	7	0	5	1	1	7	2	3	4	5	3	3	0	0	0	2	0
7369	3	0	25	0	0	0	3	2	6	1	0	0	3	8	1	5	0	4	8	2	2	2	2	3	4	3	4	0	0	1	1	0
7370	0	0	1	0	1	0	0	0	0	8	3	0	0	3	0	6	0	4	0	0	3	3	0	0	1	3	0	0	0	0	1	0
7371	5	6	33	0	0	0	1	2	4	3	0	0	7	8	1	8	1	7	5	5	4	1	3	4	2	2	2	0	0	1	2	0
7372	0	0	40	0	0	0	2	0	3	3	0	0	4	2	0	7	0	6	2	1	3	1	3	1	0	2	7	0	0	0	1	0
7373	3	0	35	0	0	0	1	1	3	5	0	0	7	7	1	4	0	4	2	4	4	1	3	5	2	3	2	0	0	1	3	0
7374	0	0	23	0	0	0	4	0	3	3	0	0	5	8	0	7	0	4	9	4	2	2	6	4	2	1	3	0	0	0	1	0
7375	0	6	3	0	0	0	6	0	0	6	0	0	5	7	0	7	0	6	2	1	4	2	5	3	3	3	2	0	0	0	4	0
7376	2	6	24	0	0	0	3	2	5	2	0	0	3	5	1	5	0	6	4	1	2	1	2	3	2	2	3	0	0	1	3	0
7377	0	0	33	0	0	0	2	0	7	3	0	0	7	7	0	2	0	4	7	0	4	0	2	1	7	4	2	0	0	0	0	0
7378	0	6	33	0	0	0	3	0	4	3	0	0	6	7	0	7	0	7	4	3	6	0	3	7	2	2	1	0	0	0	3	0
7379	4	5	8	0	0	0	3	2	2	7	0	0	3	3	1	9	0	9	0	2	5	2	0	3	2	0	3	0	0	1	4	0
7380	0	6	38	0	0	0	3	0	0	4	0	0	8	8	0	7	0	4	3	6	3	1	7	8	0	4	1	0	0	0	2	0
7381	3	0	34	0	0	0	2	0	0	6	0	0	7	9	0	5	0	7	2	4	5	0	5	5	2	2	4	0	0	1	4	0
7382	0	0	8	0	0	0	5	0	1	7	0	0	2	4	0	9	0	5	0	2	7	3	2	2	1	1	3	0	0	0	7	0
7383	0	6	6	0	0	0	0	0	0	8	0	0	0	2	0	7	0	6	0	0	5	0	1	0	0	3	0	0	0	0	3	1
7384	3	6	10	0	0	0	2	2	0	8	0	0	2	0	1	5	0	4	0	0	4	4	3	2	0	4	0	0	0	1	6	0
7385	4	6	33	0	0	0	2	0	3	3	0	0	4	5	0	6	0	5	3	2	5	2	2	3	1	3	3	0	0	1	3	0
7386	3	0	33	0	0	0	2	0	5	3	0	0	9	9	0	7	0	2	9	4	3	0	4	7	4	7	0	0	0	1	0	0
7387	4	7	7	0	0	0	0	1	0	6	0	0	4	4	1	9	0	9	0	0	5	0	0	2	4	0	6	0	0	1	7	0
7388	0	0	33	0	0	0	7	0	4	3	0	0	4	9	0	7	0	4	7	0	2	5	5	4	2	4	0	0	0	0	0	0
7389	0	0	36	0	0	0	3	2	2	3	0	0	3	4	1	6	0	4	4	2	5	2	2	3	2	4	2	0	0	0	4	0
7390	2	0	23	0	0	0	4	2	2	4	0	0	2	4	1	5	0	2	5	1	1	2	1	1	2	6	5	0	0	1	6	0
7391	4	0	35	0	0	0	3	0	0	5	0	0	9	6	0	6	0	4	3	3	5	4	9	0	2	4	5	0	0	1	0	0
7392	0	0	33	0	0	0	2	0	5	3	0	0	7	8	0	5	0	7	8	6	5	2	3	7	1	2	1	0	0	0	2	0
7393	0	0	10	0	0	0	7	0	3	8	0	0	1	6	0	9	0	3	1	1	8	6	2	2	1	3	1	0	0	0	5	0
7394	4	6	30	0	0	0	2	2	5	2	0	0	8	8	1	5	0	6	7	4	3	1	2	5	3	3	1	0	0	1	3	1
7395	0	6	9	0	0	0	5	0	3	4	0	0	4	5	0	5	0	5	9	2	4	2	4	4	1	2	3	0	0	0	4	0
7396	0	0	27	0	0	0	2	2	3	1	0	0	3	5	1	5	0	5	6	1	0	0	2	3	1	3	0	0	0	0	3	0
7397	4	6	11	0	0	0	4	2	5	6	0	0	5	7	1	5	2	4	2	3	2	3	3	3	1	5	3	0	0	1	2	0
7398	3	0	34	0	0	0	0	2	0	6	0	0	9	7	1	6	0	4	9	5	9	0	4	5	4	3	0	0	0	1	5	0
7399	0	0	30	0	0	0	3	0	2	2	0	0	9	9	0	6	0	3	9	0	3	0	5	5	6	4	0	0	0	0	3	0
7400	4	6	33	0	0	0	3	2	3	3	0	0	7	8	1	5	0	4	4	6	6	1	4	6	0	5	1	0	0	1	2	0
7401	0	6	38	0	0	0	2	0	7	4	0	0	7	9	0	7	0	3	9	3	5	0	2	2	3	5	1	0	0	0	0	0
7402	0	0	2	0	0	0	0	0	0	6	0	0	0	5	0	6	0	4	4	0	4	0	0	0	0	4	0	0	0	0	9	0
7403	0	0	41	0	0	0	2	0	2	4	0	0	5	5	0	5	0	7	1	3	6	1	3	4	1	2	3	0	0	0	4	0
7404	4	6	31	0	0	0	2	1	5	1	0	0	9	9	1	7	0	2	9	4	3	0	4	7	4	7	0	0	0	1	0	0
7405	0	0	33	0	0	0	2	0	1	3	0	0	8	9	0	5	0	4	3	3	1	0	7	6	4	2	1	0	0	0	2	0
7406	6	6	40	0	0	0	1	0	5	3	0	0	6	3	0	7	0	5	2	2	5	1	2	2	0	4	6	0	0	1	2	0
7407	0	6	3	0	0	0	2	2	1	6	0	0	3	6	1	7	0	3	6	0	2	2	4	2	3	2	4	0	0	0	4	0
7408	2	5	23	0	0	0	2	2	5	3	0	0	4	6	1	7	0	2	6	3	2	2	0	4	1	3	0	0	0	1	0	0
7409	0	0	11	0	0	0	4	0	2	6	0	0	3	6	0	6	0	4	3	1	4	2	3	2	2	3	3	0	0	0	4	0
7410	4	0	11	0	0	0	3	2	1	6	0	0	7	9	1	6	1	5	4	3	3	0	7	6	4	2	2	0	0	1	2	1
7411	0	6	9	0	0	0	5	2	1	4	0	0	2	5	1	6	0	7	0	1	4	2	4	2	1	1	3	0	0	0	4	0
7412	0	6	39	0	0	0	3	0	3	5	0	0	6	8	0	7	0	6	7	3	5	3	4	5	3	3	1	0	0	0	1	0
7413	4	0	2	0	0	0	5	1	2	6	0	0	5	6	1	9	0	7	7	0	5	2	5	3	2	0	0	0	0	1	3	0
7414	0	5	33	0	0	0	2	0	0	3	0	0	7	7	0	7	0	6	1	1	4	2	5	5	5	1	2	0	0	0	4	0
7415	4	6	30	0	0	0	0	2	0	2	0	0	7	7	1	5	0	4	5	0	4	0	7	2	9	4	2	0	0	1	0	0
7416	2	0	23	0	0	0	5	2	7	3	0	0	4	9	1	4	0	5	8	3	1	5	2	4	1	2	1	0	0	1	1	0
7417	0	6	41	0	0	0	3	0	6	4	0	0	7	4	0	6	0	4	3	2	2	0	2	6	2	5	3	0	0	0	0	0
7418	0	0	23	0	0	0	7	0	4	3	0	0	2	9	0	7	0	2	9	0	0	5	4	4	2	4	0	0	0	0	2	0
7419	0	0	3	0	0	0	2	0	3	6	0	0	4	6	0	5	0	4	4	0	4	2	3	2	2	5	2	0	0	0	3	0
7420	0	6	3	0	0	0	1	1	4	6	0	0	7	8	1	8	0	7	5	5	4	1	3	4	2	2	2	0	0	0	2	0
7421	3	0	9	0	0	0	2	2	4	4	0	0	5	9	1	7	0	3	9	3	7	0	5	4	3	5	2	0	0	1	0	0
7422	0	0	40	0	0	0	0	0	6	3	0	0	9	7	0	7	0	3	0	3	5	0	3	3	0	6	6	0	0	0	0	0
7423	0	0	2	0	0	0	2	0	2	6	0	0	0	0	0	9	0	9	0	0	2	2	3	0	0	0	0	0	0	0	3	0
7424	0	0	13	0	0	0	0	0	0	6	0	0	2	4	0	9	0	6	0	2	4	0	5	2	0	3	0	0	0	0	4	0
7425	0	0	37	0	0	0	9	0	5	4	0	0	6	5	0	6	0	4	7	0	2	3	3	5	0	4	1	0	0	0	1	1
7426	3	0	34	0	0	0	0	0	6	6	0	0	6	7	0	3	0	9	4	3	4	0	2	7	5	0	0	0	0	1	2	0
7427	0	5	39	0	0	0	0	0	3	5	0	0	6	6	0	6	0	9	0	3	6	3	4	6	3	0	0	0	0	0	2	0
7428	3	6	37	0	0	0	9	2	5	4	0	0	6	5	1	6	0	4	7	0	2	3	3	5	0	4	1	0	0	1	1	0
7429	0	0	23	0	0	0	7	0	3	3	0	0	2	7	0	6	0	5	8	2	2	4	6	4	1	4	1	0	0	0	1	0
7430	2	6	24	0	0	0	3	2	4	2	0	0	4	7	1	6	0	4	7	4	2	2	0	6	0	3	0	0	0	1	5	0
7431	3	6	22	0	0	0	3	0	1	2	0	0	3	7	0	7	0	7	8	3	2	1	4	5	4	0	3	0	0	1	3	0
7432	0	0	33	0	0	1	4	0	0	3	0	0	5	6	0	7	0	7	0	2	4	1	5	4	2	2	3	2	0	0	4	1
7433	0	6	13	0	0	0	0	0	0	6	0	0	2	4	0	9	0	6	0	2	4	0	5	2	0	3	0	0	0	0	4	0
7434	4	6	35	0	0	0	3	2	0	5	0	0	6	7	1	7	0	6	0	3	4	1	7	4	3	2	4	0	0	1	2	0
7435	2	0	12	0	0	0	3	2	0	7	0	0	4	6	1	9	0	4	9	3	7	3	6	4	2	5	0	0	0	1	2	0
7436	3	0	27	0	0	0	2	2	2	1	0	0	9	9	1	7	0	4	9	3	4	0	7	3	3	3	2	0	0	1	0	0
7437	2	6	38	0	0	0	1	2	0	4	0	0	3	4	1	8	0	6	5	4	5	0	4	8	5	2	1	0	0	1	5	0
7438	0	0	35	0	0	0	3	0	2	5	0	0	4	4	0	8	0	5	8	3	3	1	5	4	3	2	5	0	0	0	2	0
7439	0	0	3	0	0	0	6	0	3	6	0	0	0	4	0	5	0	2	0	0	3	0	0	0	3	6	0	0	0	0	2	0
7440	5	6	23	0	0	0	2	2	4	3	0	0	4	8	1	6	0	4	8	2	4	3	4	3	4	5	2	0	0	1	1	0
7441	3	0	1	0	0	0	9	0	0	8	0	0	0	5	0	6	0	4	0	0	9	0	0	0	0	4	6	0	0	1	5	0
7442	3	0	35	0	0	0	3	0	2	5	0	0	5	8	0	5	0	5	2	4	3	3	5	3	1	4	0	0	0	1	2	0
7443	3	0	12	0	0	0	8	2	2	7	0	0	2	5	1	6	0	3	5	1	6	2	6	5	1	5	2	0	0	1	2	0
7444	0	6	33	0	0	0	2	0	1	3	0	0	5	9	0	9	0	4	0	5	6	2	5	5	3	5	2	0	0	0	4	0
7445	6	6	33	0	0	0	2	0	7	3	0	0	7	5	0	6	0	4	6	0	7	2	2	2	3	4	5	0	0	2	0	0
7446	0	6	11	0	0	0	3	0	3	6	0	0	5	4	0	7	0	3	7	3	3	1	3	4	2	3	2	0	0	0	3	0
7447	2	6	33	0	0	0	2	2	2	3	0	0	7	7	1	6	0	5	4	2	4	2	5	4	3	3	3	0	0	1	1	0
7448	5	6	33	0	0	0	3	0	4	3	0	0	6	8	0	6	0	4	5	3	4	2	4	4	2	5	3	0	0	2	2	0
7449	4	0	8	0	0	0	3	2	1	7	0	0	2	4	1	8	0	5	1	2	6	3	4	2	1	2	2	0	0	1	4	0
7450	0	0	35	0	0	0	4	0	2	5	0	0	5	8	0	4	0	7	7	3	7	2	4	3	3	2	2	0	0	0	4	1
7451	0	6	25	0	0	0	5	0	4	1	0	0	3	4	0	7	0	5	6	0	2	2	2	3	0	2	3	0	0	0	3	1
7452	4	6	34	0	0	0	2	2	0	6	0	0	7	9	1	5	0	7	2	4	5	0	5	5	2	2	4	0	0	2	4	0
7453	0	5	3	0	0	0	4	0	3	6	0	0	6	5	0	5	0	5	4	0	3	0	3	0	0	4	2	0	0	0	0	0
7454	3	0	33	0	0	0	2	0	1	3	0	0	8	9	0	5	0	4	3	3	1	0	7	6	4	2	1	0	0	1	2	0
7455	4	0	33	0	0	0	2	2	3	3	0	0	8	9	1	5	0	2	5	7	5	1	2	8	1	7	1	0	0	1	5	0
7456	4	6	1	0	0	0	4	2	0	8	0	0	0	3	1	6	0	6	0	2	5	2	6	0	0	2	4	0	0	1	3	0
7457	2	0	23	0	0	0	7	2	1	3	0	0	2	5	1	4	0	5	9	1	1	4	5	1	1	3	1	0	0	1	3	0
7458	4	6	34	0	0	0	2	2	0	6	0	0	7	9	1	5	0	7	2	4	5	0	5	5	2	2	4	0	0	1	4	0
7459	2	6	33	0	0	0	1	2	2	3	0	0	7	8	1	6	0	7	6	2	5	0	6	5	6	2	2	0	0	1	0	0
7460	2	0	9	0	0	0	3	2	6	4	0	0	3	8	1	5	0	4	8	2	2	2	2	3	4	3	4	0	0	1	1	0
7461	2	0	23	0	0	0	1	2	4	3	0	0	0	6	1	7	0	4	6	1	3	3	4	1	5	4	6	0	0	1	2	0
7462	3	6	3	0	0	0	2	2	4	6	0	0	5	6	1	6	0	6	2	3	3	2	2	3	1	3	2	0	0	1	3	0
7463	4	6	3	0	0	0	2	2	2	6	0	0	1	3	1	7	2	4	6	0	2	0	4	2	1	5	2	0	0	1	4	0
7464	0	0	1	0	0	0	0	2	0	8	0	0	0	2	1	7	0	5	0	0	5	0	0	0	0	3	0	0	0	0	5	0
7465	2	5	39	0	0	0	1	2	5	5	0	0	9	6	1	3	0	7	9	3	0	0	4	9	6	2	0	0	0	1	0	0
7466	0	0	39	0	0	0	1	0	2	5	0	0	7	9	0	6	0	5	8	3	6	1	6	6	5	4	1	0	0	0	1	0
7467	0	6	24	0	0	0	3	0	5	2	0	0	6	8	0	6	0	3	7	3	3	1	4	3	3	5	3	0	0	0	1	0
7468	0	0	8	0	0	0	2	0	0	7	0	0	1	2	0	7	0	6	0	1	5	2	1	1	1	3	2	0	0	0	5	0
7469	4	0	37	0	0	0	3	2	2	4	0	0	6	6	1	7	0	6	2	4	6	2	2	4	1	3	4	0	0	1	6	0
7470	4	6	33	0	0	0	2	2	3	3	0	0	5	7	1	5	0	4	3	3	4	2	4	4	1	3	3	0	0	1	2	0
7471	4	0	30	0	0	0	3	2	2	2	0	0	6	9	1	5	0	4	5	3	2	1	5	5	3	3	2	0	0	2	2	0
7472	6	6	40	0	0	0	1	0	3	3	0	0	7	2	0	3	0	6	0	0	3	1	6	2	1	3	6	0	0	1	1	0
7473	0	6	11	0	0	0	3	0	5	6	0	0	6	8	0	6	0	3	7	3	3	1	4	3	3	5	3	0	0	0	1	0
7474	0	6	8	0	0	0	2	0	0	7	0	0	1	2	0	7	0	6	0	1	5	2	1	1	1	3	2	0	0	0	5	0
7475	0	0	36	0	0	0	3	2	7	3	0	0	6	5	1	2	0	4	8	2	2	1	1	4	3	3	2	0	0	0	0	0
7476	4	5	24	0	0	0	1	2	8	2	0	0	8	8	1	4	0	1	8	4	5	1	1	5	5	8	0	0	0	1	0	0
7477	4	0	38	0	0	0	2	0	5	4	0	0	5	7	0	5	0	6	4	4	6	2	3	5	2	3	3	0	0	1	2	0
7478	4	6	34	0	0	0	2	2	0	6	0	0	7	9	1	5	0	7	2	4	5	0	5	5	2	2	4	0	0	1	4	0
7479	4	0	26	0	0	0	2	0	4	1	0	0	3	4	0	7	0	5	9	0	0	2	4	3	5	2	3	0	0	1	0	0
7480	0	0	41	0	0	0	0	0	2	4	0	0	9	9	0	9	0	5	4	3	6	0	6	4	3	2	4	0	0	0	2	0
7481	4	6	39	0	0	0	6	2	6	5	0	0	4	8	1	5	0	3	8	1	2	2	3	5	2	5	2	0	0	1	1	0
7482	3	6	9	0	0	0	4	1	2	4	0	0	4	8	1	6	0	3	8	3	4	3	5	5	1	5	1	0	0	1	2	0
